Customer_ID,Product_ID,Order_Number,Order_Date,N_Items,List_Price,Description,Country_Code,Country,Gender,Birthday,Colour,Category,Inventory,Category,Pattern
7200004,101030507,85,19/11/2019,2,89.99,Contemporary and Clean Shirts Green Houndstooth,840,USA,0,08/09/2002,GREEN,SHIRTS,75,CONTEMPORARY AND CLEAN,HOUNDSTOOTH
7200004,110010509,42,20/11/2019,8,39.99,Runway Inspired Hats Green Floral,840,USA,0,08/09/2002,GREEN,HATS,1,RUNWAY INSPIRED,FLORAL
7200004,101030603,55,21/11/2019,4,19.99,Contemporary and Clean Shirts Purple Geometric,840,USA,0,08/09/2002,PURPLE,SHIRTS,12,CONTEMPORARY AND CLEAN,GEOMETRIC
7200004,204010510,42,22/11/2019,8,69.99,Dress to Impress Hats Green Animal print,840,USA,0,08/09/2002,GREEN,HATS,95,DRESS TO IMPRESS,ANIMAL PRINT
7200004,104060401,42,23/11/2019,8,159.99,Dress to Impress sweaters Blue Plain,840,USA,0,08/09/2002,BLUE,SWEATERS,97,DRESS TO IMPRESS,PLAIN
7200004,304060809,39,24/11/2019,5,69.99,Dress to Impress sweaters Pink Floral,840,USA,0,08/09/2002,PINK,SWEATERS,90,DRESS TO IMPRESS,FLORAL
7200004,201030402,55,25/11/2019,4,99.99,Contemporary and Clean Shirts Blue Striped,840,USA,0,08/09/2002,BLUE,SHIRTS,48,CONTEMPORARY AND CLEAN,STRIPED
7200004,104010508,42,26/11/2019,8,59.99,Dress to Impress Hats Green Polka Dots,840,USA,0,08/09/2002,GREEN,HATS,47,DRESS TO IMPRESS,POLKA DOTS
7200004,202010703,86,27/11/2019,7,29.99,Utility and Basics Hats Red Geometric,840,USA,0,08/09/2002,RED,HATS,79,UTILITY AND BASICS,GEOMETRIC
7200004,101040309,85,28/11/2019,2,49.99,Contemporary and Clean Pants Brown Floral,840,USA,0,08/09/2002,BROWN,PANTS,50,CONTEMPORARY AND CLEAN,FLORAL
7200004,101050807,39,29/11/2019,5,59.99,Contemporary and Clean Jackets Pink Houndstooth,840,USA,0,08/09/2002,PINK,JACKETS,50,CONTEMPORARY AND CLEAN,HOUNDSTOOTH
7200004,104030809,39,30/11/2019,5,69.99,Dress to Impress Shirts Pink Floral,840,USA,0,08/09/2002,PINK,SHIRTS,15,DRESS TO IMPRESS,FLORAL
7200004,109010403,86,01/12/2019,7,29.99,Romantic and Bohemian Hats Blue Geometric,840,USA,0,08/09/2002,BLUE,HATS,53,ROMANTIC AND BOHEMIAN,GEOMETRIC
7200004,110050503,86,02/12/2019,7,159.99,Runway Inspired Jackets Green Geometric,840,USA,0,08/09/2002,GREEN,JACKETS,64,RUNWAY INSPIRED,GEOMETRIC
7200004,102060509,39,03/12/2019,5,139.99,Utility and Basics sweaters Green Floral,840,USA,0,08/09/2002,GREEN,SWEATERS,87,UTILITY AND BASICS,FLORAL
7200004,104030607,42,04/12/2019,8,49.99,Dress to Impress Shirts Purple Houndstooth,840,USA,0,08/09/2002,PURPLE,SHIRTS,15,DRESS TO IMPRESS,HOUNDSTOOTH
7200004,109020704,86,05/12/2019,7,59.99,Romantic and Bohemian Shoes Red Check,840,USA,0,08/09/2002,RED,SHOES,7,ROMANTIC AND BOHEMIAN,CHECK
7200004,110020308,42,06/12/2019,8,59.99,Runway Inspired Shoes Brown Polka Dots,840,USA,0,08/09/2002,BROWN,SHOES,68,RUNWAY INSPIRED,POLKA DOTS
7200004,104050308,42,07/12/2019,8,149.99,Dress to Impress Jackets Brown Polka Dots,840,USA,0,08/09/2002,BROWN,JACKETS,38,DRESS TO IMPRESS,POLKA DOTS
7200004,210050508,42,08/12/2019,8,109.99,Runway Inspired Jackets Green Polka Dots,840,USA,0,08/09/2002,GREEN,JACKETS,61,RUNWAY INSPIRED,POLKA DOTS
7200004,102030403,86,09/12/2019,7,39.99,Utility and Basics Shirts Blue Geometric,840,USA,0,08/09/2002,BLUE,SHIRTS,78,UTILITY AND BASICS,GEOMETRIC
7200004,204030701,55,10/12/2019,4,129.99,Dress to Impress Shirts Red Plain,840,USA,0,08/09/2002,RED,SHIRTS,10,DRESS TO IMPRESS,PLAIN
7200004,104060601,86,11/12/2019,7,159.99,Dress to Impress sweaters Purple Plain,840,USA,0,08/09/2002,PURPLE,SWEATERS,28,DRESS TO IMPRESS,PLAIN
7200004,204020607,39,12/12/2019,5,79.99,Dress to Impress Shoes Purple Houndstooth,840,USA,0,08/09/2002,PURPLE,SHOES,53,DRESS TO IMPRESS,HOUNDSTOOTH
7200004,309020701,86,13/12/2019,7,49.99,Romantic and Bohemian Shoes Red Plain,840,USA,0,08/09/2002,RED,SHOES,99,ROMANTIC AND BOHEMIAN,PLAIN
7410014,103040506,22,14/12/2019,7,39.99,Relaxed and Casual Pants Green Paisley,840,USA,1,21/09/1993,GREEN,PANTS,61,RELAXED AND CASUAL,PAISLEY
7410014,103020501,50,15/12/2019,3,49.99,Relaxed and Casual Shoes Green Plain,840,USA,1,21/09/1993,GREEN,SHOES,48,RELAXED AND CASUAL,PLAIN
7410014,101020705,47,16/12/2019,2,49.99,Contemporary and Clean Shoes Red Plaid,840,USA,1,21/09/1993,RED,SHOES,90,CONTEMPORARY AND CLEAN,PLAID
7410014,207060709,100,17/12/2019,3,119.99,Party Pieces sweaters Red Floral,840,USA,1,21/09/1993,RED,SWEATERS,55,PARTY PIECES,FLORAL
7410014,103060404,6,18/12/2019,6,39.99,Relaxed and Casual sweaters Blue Check,840,USA,1,21/09/1993,BLUE,SWEATERS,37,RELAXED AND CASUAL,CHECK
7410014,104010205,30,19/12/2019,3,59.99,Dress to Impress Hats Black Plaid,840,USA,1,21/09/1993,BLACK,HATS,88,DRESS TO IMPRESS,PLAID
7410014,101060405,30,20/12/2019,3,29.99,Contemporary and Clean sweaters Blue Plaid,840,USA,1,21/09/1993,BLUE,SWEATERS,34,CONTEMPORARY AND CLEAN,PLAID
7410014,302060210,75,21/12/2019,4,69.99,Utility and Basics sweaters Black Animal print,840,USA,1,21/09/1993,BLACK,SWEATERS,32,UTILITY AND BASICS,ANIMAL PRINT
7410014,101060710,50,22/12/2019,3,39.99,Contemporary and Clean sweaters Red Animal print,840,USA,1,21/09/1993,RED,SWEATERS,50,CONTEMPORARY AND CLEAN,ANIMAL PRINT
7410014,103040409,75,23/12/2019,4,89.99,Relaxed and Casual Pants Blue Floral,840,USA,1,21/09/1993,BLUE,PANTS,27,RELAXED AND CASUAL,FLORAL
7410014,102060910,50,24/12/2019,3,29.99,Utility and Basics sweaters Yellow Animal print,840,USA,1,21/09/1993,YELLOW,SWEATERS,34,UTILITY AND BASICS,ANIMAL PRINT
7410014,102030305,6,25/12/2019,6,89.99,Utility and Basics Shirts Brown Plaid,840,USA,1,21/09/1993,BROWN,SHIRTS,6,UTILITY AND BASICS,PLAID
7410014,103030709,22,26/12/2019,7,9.99,Relaxed and Casual Shirts Red Floral,840,USA,1,21/09/1993,RED,SHIRTS,20,RELAXED AND CASUAL,FLORAL
7410014,102050609,75,27/12/2019,4,119.99,Utility and Basics Jackets Purple Floral,840,USA,1,21/09/1993,PURPLE,JACKETS,30,UTILITY AND BASICS,FLORAL
7410014,104050309,75,28/12/2019,4,149.99,Dress to Impress Jackets Brown Floral,840,USA,1,21/09/1993,BROWN,JACKETS,29,DRESS TO IMPRESS,FLORAL
7410014,101030809,43,29/12/2019,6,29.99,Contemporary and Clean Shirts Pink Floral,840,USA,1,21/09/1993,PINK,SHIRTS,83,CONTEMPORARY AND CLEAN,FLORAL
7410014,201050709,22,30/12/2019,7,99.99,Contemporary and Clean Jackets Red Floral,840,USA,1,21/09/1993,RED,JACKETS,98,CONTEMPORARY AND CLEAN,FLORAL
7410014,110060408,99,31/12/2019,5,169.99,Runway Inspired sweaters Blue Polka Dots,840,USA,1,21/09/1993,BLUE,SWEATERS,70,RUNWAY INSPIRED,POLKA DOTS
7410014,103060607,22,01/01/2020,7,99.99,Relaxed and Casual sweaters Purple Houndstooth,840,USA,1,21/09/1993,PURPLE,SWEATERS,47,RELAXED AND CASUAL,HOUNDSTOOTH
7410014,102010801,43,02/01/2020,6,19.99,Utility and Basics Hats Pink Plain,840,USA,1,21/09/1993,PINK,HATS,46,UTILITY AND BASICS,PLAIN
7410014,110030307,99,03/01/2020,5,79.99,Runway Inspired Shirts Brown Houndstooth,840,USA,1,21/09/1993,BROWN,SHIRTS,37,RUNWAY INSPIRED,HOUNDSTOOTH
7410014,203030105,30,04/01/2020,3,9.99,Relaxed and Casual Shirts White Plaid,840,USA,1,21/09/1993,WHITE,SHIRTS,30,RELAXED AND CASUAL,PLAID
7410014,110010307,99,05/01/2020,5,49.99,Runway Inspired Hats Brown Houndstooth,840,USA,1,21/09/1993,BROWN,HATS,39,RUNWAY INSPIRED,HOUNDSTOOTH
7410014,204010801,43,06/01/2020,6,39.99,Dress to Impress Hats Pink Plain,840,USA,1,21/09/1993,PINK,HATS,41,DRESS TO IMPRESS,PLAIN
7410014,105030609,100,07/01/2020,3,99.99,Hispter Trend Shirts Purple Floral,840,USA,1,21/09/1993,PURPLE,SHIRTS,86,HISPTER TREND,FLORAL
7410014,103010205,6,08/01/2020,6,39.99,Relaxed and Casual Hats Black Plaid,840,USA,1,21/09/1993,BLACK,HATS,51,RELAXED AND CASUAL,PLAID
7410014,102010504,47,09/01/2020,2,29.99,Utility and Basics Hats Green Check,840,USA,1,21/09/1993,GREEN,HATS,3,UTILITY AND BASICS,CHECK
7410014,102050801,43,10/01/2020,6,39.99,Utility and Basics Jackets Pink Plain,840,USA,1,21/09/1993,PINK,JACKETS,96,UTILITY AND BASICS,PLAIN
7410014,104060403,6,11/01/2020,6,199.99,Dress to Impress sweaters Blue Geometric,840,USA,1,21/09/1993,BLUE,SWEATERS,5,DRESS TO IMPRESS,GEOMETRIC
7410014,301050706,22,12/01/2020,7,49.99,Contemporary and Clean Jackets Red Paisley,840,USA,1,21/09/1993,RED,JACKETS,68,CONTEMPORARY AND CLEAN,PAISLEY
7410014,104060408,99,13/01/2020,5,199.99,Dress to Impress sweaters Blue Polka Dots,840,USA,1,21/09/1993,BLUE,SWEATERS,63,DRESS TO IMPRESS,POLKA DOTS
7410014,104050601,43,14/01/2020,6,129.99,Dress to Impress Jackets Purple Plain,840,USA,1,21/09/1993,PURPLE,JACKETS,60,DRESS TO IMPRESS,PLAIN
7410014,203020506,22,15/01/2020,7,19.99,Relaxed and Casual Shoes Green Paisley,840,USA,1,21/09/1993,GREEN,SHOES,75,RELAXED AND CASUAL,PAISLEY
7410014,103040607,22,16/01/2020,7,89.99,Relaxed and Casual Pants Purple Houndstooth,840,USA,1,21/09/1993,PURPLE,PANTS,13,RELAXED AND CASUAL,HOUNDSTOOTH
7410014,203040403,6,17/01/2020,6,129.99,Relaxed and Casual Pants Blue Geometric,840,USA,1,21/09/1993,BLUE,PANTS,92,RELAXED AND CASUAL,GEOMETRIC
7410014,101040302,6,18/01/2020,6,59.99,Contemporary and Clean Pants Brown Striped,840,USA,1,21/09/1993,BROWN,PANTS,1,CONTEMPORARY AND CLEAN,STRIPED
7410014,108030809,100,19/01/2020,3,89.99,Athletic Shirts Pink Floral,840,USA,1,21/09/1993,PINK,SHIRTS,3,ATHLETIC,FLORAL
7410014,210010406,99,20/01/2020,5,69.99,Runway Inspired Hats Blue Paisley,840,USA,1,21/09/1993,BLUE,HATS,5,RUNWAY INSPIRED,PAISLEY
7410014,103020809,43,21/01/2020,6,49.99,Relaxed and Casual Shoes Pink Floral,840,USA,1,21/09/1993,PINK,SHOES,72,RELAXED AND CASUAL,FLORAL
7500008,107010903,54,22/01/2020,3,9.99,Party Pieces Hats Yellow Geometric,840,USA,0,18/12/2000,YELLOW,HATS,65,PARTY PIECES,GEOMETRIC
7500008,102030109,9,23/01/2020,3,39.99,Utility and Basics Shirts White Floral,840,USA,0,18/12/2000,WHITE,SHIRTS,87,UTILITY AND BASICS,FLORAL
7500008,107020803,54,24/01/2020,3,19.99,Party Pieces Shoes Pink Geometric,840,USA,0,18/12/2000,PINK,SHOES,20,PARTY PIECES,GEOMETRIC
7500008,210021005,14,25/01/2020,8,69.99,Runway Inspired Shoes Orange Plaid,840,USA,0,18/12/2000,ORANGE,SHOES,34,RUNWAY INSPIRED,PLAID
7500008,102061009,9,26/01/2020,3,29.99,Utility and Basics sweaters Orange Floral,840,USA,0,18/12/2000,ORANGE,SWEATERS,95,UTILITY AND BASICS,FLORAL
7500008,104020907,14,27/01/2020,8,49.99,Dress to Impress Shoes Yellow Houndstooth,840,USA,0,18/12/2000,YELLOW,SHOES,42,DRESS TO IMPRESS,HOUNDSTOOTH
7500008,204040908,14,28/01/2020,8,99.99,Dress to Impress Pants Yellow Polka Dots,840,USA,0,18/12/2000,YELLOW,PANTS,99,DRESS TO IMPRESS,POLKA DOTS
7500008,201030110,9,29/01/2020,3,19.99,Contemporary and Clean Shirts White Animal print,840,USA,0,18/12/2000,WHITE,SHIRTS,86,CONTEMPORARY AND CLEAN,ANIMAL PRINT
7500008,104020805,14,30/01/2020,8,59.99,Dress to Impress Shoes Pink Plaid,840,USA,0,18/12/2000,PINK,SHOES,36,DRESS TO IMPRESS,PLAID
7500008,104020807,14,31/01/2020,8,69.99,Dress to Impress Shoes Pink Houndstooth,840,USA,0,18/12/2000,PINK,SHOES,24,DRESS TO IMPRESS,HOUNDSTOOTH
7500008,210041007,14,01/02/2020,8,99.99,Runway Inspired Pants Orange Houndstooth,840,USA,0,18/12/2000,ORANGE,PANTS,76,RUNWAY INSPIRED,HOUNDSTOOTH
7500008,307020803,54,02/02/2020,3,49.99,Party Pieces Shoes Pink Geometric,840,USA,0,18/12/2000,PINK,SHOES,80,PARTY PIECES,GEOMETRIC
7500008,204051007,14,03/02/2020,8,169.99,Dress to Impress Jackets Orange Houndstooth,840,USA,0,18/12/2000,ORANGE,JACKETS,99,DRESS TO IMPRESS,HOUNDSTOOTH
7500008,204011007,14,04/02/2020,8,69.99,Dress to Impress Hats Orange Houndstooth,840,USA,0,18/12/2000,ORANGE,HATS,47,DRESS TO IMPRESS,HOUNDSTOOTH
7910010,101050801,36,05/02/2020,2,139.99,Contemporary and Clean Jackets Pink Plain,840,USA,1,25/08/1982,PINK,JACKETS,17,CONTEMPORARY AND CLEAN,PLAIN
7910010,101020905,62,06/02/2020,4,29.99,Contemporary and Clean Shoes Yellow Plaid,840,USA,1,25/08/1982,YELLOW,SHOES,23,CONTEMPORARY AND CLEAN,PLAID
7910010,201020804,62,07/02/2020,4,49.99,Contemporary and Clean Shoes Pink Check,840,USA,1,25/08/1982,PINK,SHOES,44,CONTEMPORARY AND CLEAN,CHECK
7910010,102010903,71,08/02/2020,3,19.99,Utility and Basics Hats Yellow Geometric,840,USA,1,25/08/1982,YELLOW,HATS,40,UTILITY AND BASICS,GEOMETRIC
7910010,202060804,62,09/02/2020,4,159.99,Utility and Basics sweaters Pink Check,840,USA,1,25/08/1982,PINK,SWEATERS,51,UTILITY AND BASICS,CHECK
7910010,210030206,18,10/02/2020,2,99.99,Runway Inspired Shirts Black Paisley,840,USA,1,25/08/1982,BLACK,SHIRTS,66,RUNWAY INSPIRED,PAISLEY
7910010,104020201,97,11/02/2020,3,79.99,Dress to Impress Shoes Black Plain,840,USA,1,25/08/1982,BLACK,SHOES,100,DRESS TO IMPRESS,PLAIN
7910010,102060108,18,12/02/2020,2,39.99,Utility and Basics sweaters White Polka Dots,840,USA,1,25/08/1982,WHITE,SWEATERS,37,UTILITY AND BASICS,POLKA DOTS
7910010,101030501,97,13/02/2020,3,99.99,Contemporary and Clean Shirts Green Plain,840,USA,1,25/08/1982,GREEN,SHIRTS,100,CONTEMPORARY AND CLEAN,PLAIN
7910010,101050805,62,14/02/2020,4,119.99,Contemporary and Clean Jackets Pink Plaid,840,USA,1,25/08/1982,PINK,JACKETS,59,CONTEMPORARY AND CLEAN,PLAID
7910010,203030809,36,15/02/2020,2,79.99,Relaxed and Casual Shirts Pink Floral,840,USA,1,25/08/1982,PINK,SHIRTS,34,RELAXED AND CASUAL,FLORAL
7910010,101020510,97,16/02/2020,3,49.99,Contemporary and Clean Shoes Green Animal print,840,USA,1,25/08/1982,GREEN,SHOES,19,CONTEMPORARY AND CLEAN,ANIMAL PRINT
7910010,103021002,71,17/02/2020,3,49.99,Relaxed and Casual Shoes Orange Striped,840,USA,1,25/08/1982,ORANGE,SHOES,96,RELAXED AND CASUAL,STRIPED
7910010,204030805,71,18/02/2020,3,99.99,Dress to Impress Shirts Pink Plaid,840,USA,1,25/08/1982,PINK,SHIRTS,89,DRESS TO IMPRESS,PLAID
9400009,201030308,80,19/02/2020,5,59.99,Contemporary and Clean Shirts Brown Polka Dots,840,USA,0,29/08/1986,BROWN,SHIRTS,4,CONTEMPORARY AND CLEAN,POLKA DOTS
9400009,101061005,98,20/02/2020,4,39.99,Contemporary and Clean sweaters Orange Plaid,840,USA,0,29/08/1986,ORANGE,SWEATERS,13,CONTEMPORARY AND CLEAN,PLAID
9400009,104020905,24,21/02/2020,8,69.99,Dress to Impress Shoes Yellow Plaid,840,USA,0,29/08/1986,YELLOW,SHOES,30,DRESS TO IMPRESS,PLAID
9400009,101020310,80,22/02/2020,5,29.99,Contemporary and Clean Shoes Brown Animal print,840,USA,0,29/08/1986,BROWN,SHOES,78,CONTEMPORARY AND CLEAN,ANIMAL PRINT
9400009,104020410,80,23/02/2020,5,59.99,Dress to Impress Shoes Blue Animal print,840,USA,0,29/08/1986,BLUE,SHOES,43,DRESS TO IMPRESS,ANIMAL PRINT
9400009,103060310,80,24/02/2020,5,169.99,Relaxed and Casual sweaters Brown Animal print,840,USA,0,29/08/1986,BROWN,SWEATERS,85,RELAXED AND CASUAL,ANIMAL PRINT
9400009,304010806,24,25/02/2020,8,69.99,Dress to Impress Hats Pink Paisley,840,USA,0,29/08/1986,PINK,HATS,74,DRESS TO IMPRESS,PAISLEY
9400009,110051007,24,26/02/2020,8,109.99,Runway Inspired Jackets Orange Houndstooth,840,USA,0,29/08/1986,ORANGE,JACKETS,89,RUNWAY INSPIRED,HOUNDSTOOTH
9400009,110060806,24,27/02/2020,8,139.99,Runway Inspired sweaters Pink Paisley,840,USA,0,29/08/1986,PINK,SWEATERS,24,RUNWAY INSPIRED,PAISLEY
9400009,201030402,2,28/02/2020,8,99.99,Contemporary and Clean Shirts Blue Striped,840,USA,0,29/08/1986,BLUE,SHIRTS,81,CONTEMPORARY AND CLEAN,STRIPED
9400009,103010301,2,29/02/2020,8,39.99,Relaxed and Casual Hats Brown Plain,840,USA,0,29/08/1986,BROWN,HATS,21,RELAXED AND CASUAL,PLAIN
9400009,105020301,68,01/03/2020,4,39.99,Hispter Trend Shoes Brown Plain,840,USA,0,29/08/1986,BROWN,SHOES,14,HISPTER TREND,PLAIN
9400009,206010301,68,02/03/2020,4,19.99,Funky and Bold Hats Brown Plain,840,USA,0,29/08/1986,BROWN,HATS,88,FUNKY AND BOLD,PLAIN
9400009,110010907,24,03/03/2020,8,39.99,Runway Inspired Hats Yellow Houndstooth,840,USA,0,29/08/1986,YELLOW,HATS,26,RUNWAY INSPIRED,HOUNDSTOOTH
9400009,102040804,98,04/03/2020,4,49.99,Utility and Basics Pants Pink Check,840,USA,0,29/08/1986,PINK,PANTS,51,UTILITY AND BASICS,CHECK
9400009,104050310,80,05/03/2020,5,89.99,Dress to Impress Jackets Brown Animal print,840,USA,0,29/08/1986,BROWN,JACKETS,73,DRESS TO IMPRESS,ANIMAL PRINT
9400009,104030704,98,06/03/2020,4,39.99,Dress to Impress Shirts Red Check,840,USA,0,29/08/1986,RED,SHIRTS,70,DRESS TO IMPRESS,CHECK
9400009,107020201,68,07/03/2020,4,49.99,Party Pieces Shoes Black Plain,840,USA,0,29/08/1986,BLACK,SHOES,57,PARTY PIECES,PLAIN
9400009,104061006,24,08/03/2020,8,159.99,Dress to Impress sweaters Orange Paisley,840,USA,0,29/08/1986,ORANGE,SWEATERS,29,DRESS TO IMPRESS,PAISLEY
9400009,103040203,2,09/03/2020,8,129.99,Relaxed and Casual Pants Black Geometric,840,USA,0,29/08/1986,BLACK,PANTS,72,RELAXED AND CASUAL,GEOMETRIC
9400009,201040303,2,10/03/2020,8,89.99,Contemporary and Clean Pants Brown Geometric,840,USA,0,29/08/1986,BROWN,PANTS,21,CONTEMPORARY AND CLEAN,GEOMETRIC
9400009,104050806,24,11/03/2020,8,109.99,Dress to Impress Jackets Pink Paisley,840,USA,0,29/08/1986,PINK,JACKETS,37,DRESS TO IMPRESS,PAISLEY
9400009,201020401,2,12/03/2020,8,19.99,Contemporary and Clean Shoes Blue Plain,840,USA,0,29/08/1986,BLUE,SHOES,76,CONTEMPORARY AND CLEAN,PLAIN
9400009,201060202,2,13/03/2020,8,139.99,Contemporary and Clean sweaters Black Striped,840,USA,0,29/08/1986,BLACK,SWEATERS,80,CONTEMPORARY AND CLEAN,STRIPED
9400009,107050102,68,14/03/2020,4,39.99,Party Pieces Jackets White Striped,840,USA,0,29/08/1986,WHITE,JACKETS,99,PARTY PIECES,STRIPED
9400009,101020503,2,15/03/2020,8,39.99,Contemporary and Clean Shoes Green Geometric,840,USA,0,29/08/1986,GREEN,SHOES,17,CONTEMPORARY AND CLEAN,GEOMETRIC
9400009,103030904,98,16/03/2020,4,69.99,Relaxed and Casual Shirts Yellow Check,840,USA,0,29/08/1986,YELLOW,SHIRTS,1,RELAXED AND CASUAL,CHECK
9400009,101040401,2,17/03/2020,8,149.99,Contemporary and Clean Pants Blue Plain,840,USA,0,29/08/1986,BLUE,PANTS,71,CONTEMPORARY AND CLEAN,PLAIN
9400009,210051005,24,18/03/2020,8,59.99,Runway Inspired Jackets Orange Plaid,840,USA,0,29/08/1986,ORANGE,JACKETS,3,RUNWAY INSPIRED,PLAID
9700013,102040905,48,19/03/2020,7,19.99,Utility and Basics Pants Yellow Plaid,840,USA,0,09/05/1994,YELLOW,PANTS,22,UTILITY AND BASICS,PLAID
9700013,207060703,23,20/03/2020,8,139.99,Party Pieces sweaters Red Geometric,840,USA,0,09/05/1994,RED,SWEATERS,56,PARTY PIECES,GEOMETRIC
9700013,107010703,23,21/03/2020,8,9.99,Party Pieces Hats Red Geometric,840,USA,0,09/05/1994,RED,HATS,95,PARTY PIECES,GEOMETRIC
9700013,101011005,48,22/03/2020,7,19.99,Contemporary and Clean Hats Orange Plaid,840,USA,0,09/05/1994,ORANGE,HATS,0,CONTEMPORARY AND CLEAN,PLAID
9700013,101010805,48,23/03/2020,7,39.99,Contemporary and Clean Hats Pink Plaid,840,USA,0,09/05/1994,PINK,HATS,34,CONTEMPORARY AND CLEAN,PLAID
9700013,204051005,48,24/03/2020,7,109.99,Dress to Impress Jackets Orange Plaid,840,USA,0,09/05/1994,ORANGE,JACKETS,63,DRESS TO IMPRESS,PLAID
9700013,104030804,48,25/03/2020,7,119.99,Dress to Impress Shirts Pink Check,840,USA,0,09/05/1994,PINK,SHIRTS,58,DRESS TO IMPRESS,CHECK
9700013,108060605,23,26/03/2020,8,79.99,Athletic sweaters Purple Plaid,840,USA,0,09/05/1994,PURPLE,SWEATERS,45,ATHLETIC,PLAID
9700013,108060502,23,27/03/2020,8,79.99,Athletic sweaters Green Striped,840,USA,0,09/05/1994,GREEN,SWEATERS,19,ATHLETIC,STRIPED
9700013,107030705,23,28/03/2020,8,69.99,Party Pieces Shirts Red Plaid,840,USA,0,09/05/1994,RED,SHIRTS,15,PARTY PIECES,PLAID
9700013,101050803,48,29/03/2020,7,99.99,Contemporary and Clean Jackets Pink Geometric,840,USA,0,09/05/1994,PINK,JACKETS,96,CONTEMPORARY AND CLEAN,GEOMETRIC
9700013,207040405,23,30/03/2020,8,89.99,Party Pieces Pants Blue Plaid,840,USA,0,09/05/1994,BLUE,PANTS,57,PARTY PIECES,PLAID
9700013,206030703,23,31/03/2020,8,79.99,Funky and Bold Shirts Red Geometric,840,USA,0,09/05/1994,RED,SHIRTS,11,FUNKY AND BOLD,GEOMETRIC
9700013,106050707,23,01/04/2020,8,139.99,Funky and Bold Jackets Red Houndstooth,840,USA,0,09/05/1994,RED,JACKETS,41,FUNKY AND BOLD,HOUNDSTOOTH
9700013,103011005,48,02/04/2020,7,9.99,Relaxed and Casual Hats Orange Plaid,840,USA,0,09/05/1994,ORANGE,HATS,32,RELAXED AND CASUAL,PLAID
